,GUNGU,NAME,YEAR,MONTH,KOREAN,FOREIGNER
379,북구,문화빙상센터,2016,8,0,0
380,북구,문화빙상센터,2016,9,0,0
381,북구,문화빙상센터,2016,10,0,0
382,북구,문화빙상센터,2016,11,0,0
383,북구,문화빙상센터,2016,12,0,0
384,북구,문화빙상센터,2017,1,0,0
385,북구,문화빙상센터,2017,2,0,0
386,북구,문화빙상센터,2017,3,0,0
387,북구,문화빙상센터,2017,4,0,0
388,북구,문화빙상센터,2017,5,0,0
389,북구,문화빙상센터,2017,6,0,0
390,북구,문화빙상센터,2017,7,0,0
391,북구,문화빙상센터,2017,8,0,0
392,북구,문화빙상센터,2017,9,0,0
393,북구,문화빙상센터,2017,10,0,0
394,북구,문화빙상센터,2017,11,0,0
395,북구,문화빙상센터,2017,12,0,0
396,북구,문화빙상센터,2018,1,21803,0
397,북구,문화빙상센터,2018,2,19622,0
398,북구,문화빙상센터,2018,3,12695,0
399,북구,문화빙상센터,2018,4,7519,0
400,북구,문화빙상센터,2018,5,6450,0
401,북구,문화빙상센터,2018,6,6544,0
402,북구,문화빙상센터,2018,7,10992,0
403,북구,문화빙상센터,2018,8,14129,0
404,북구,문화빙상센터,2018,9,6695,0
405,북구,문화빙상센터,2018,10,6181,0
406,북구,문화빙상센터,2018,11,7725,0
407,북구,문화빙상센터,2018,12,9823,0
408,북구,문화빙상센터,2019,1,14208,0
409,북구,문화빙상센터,2019,2,8263,0
410,북구,문화빙상센터,2019,3,4828,0
411,북구,문화빙상센터,2019,4,5433,0
412,북구,문화빙상센터,2019,5,6769,0
413,북구,문화빙상센터,2019,6,7554,0
414,북구,문화빙상센터,2019,7,7725,0
415,북구,문화빙상센터,2019,8,9968,0
416,북구,문화빙상센터,2019,9,6074,0
417,북구,문화빙상센터,2019,10,7605,0
418,북구,문화빙상센터,2019,11,8606,0
419,북구,문화빙상센터,2019,12,10756,0
420,해운대구,누리마루 APEC하우스,2015,1,143687,0
421,해운대구,누리마루 APEC하우스,2015,2,127093,0
422,해운대구,누리마루 APEC하우스,2015,3,116185,0
423,해운대구,누리마루 APEC하우스,2015,4,138092,0
424,해운대구,누리마루 APEC하우스,2015,5,169900,0
425,해운대구,누리마루 APEC하우스,2015,6,79645,0
426,해운대구,누리마루 APEC하우스,2015,7,87731,0
427,해운대구,누리마루 APEC하우스,2015,8,122151,0
428,해운대구,누리마루 APEC하우스,2015,9,112430,0
429,해운대구,누리마루 APEC하우스,2015,10,149254,0
430,해운대구,누리마루 APEC하우스,2015,11,126032,0
431,해운대구,누리마루 APEC하우스,2015,12,127043,0
432,해운대구,누리마루 APEC하우스,2016,1,150802,0
433,해운대구,누리마루 APEC하우스,2016,2,149417,0
434,해운대구,누리마루 APEC하우스,2016,3,133579,0
435,해운대구,누리마루 APEC하우스,2016,4,177667,0
436,해운대구,누리마루 APEC하우스,2016,5,206484,0
437,해운대구,누리마루 APEC하우스,2016,6,160835,0
438,해운대구,누리마루 APEC하우스,2016,7,175755,0
439,해운대구,누리마루 APEC하우스,2016,8,175644,0
440,해운대구,누리마루 APEC하우스,2016,9,138363,0
441,해운대구,누리마루 APEC하우스,2016,10,180060,0
442,해운대구,누리마루 APEC하우스,2016,11,138385,0
443,해운대구,누리마루 APEC하우스,2016,12,150840,0
444,해운대구,누리마루 APEC하우스,2017,1,166603,0
445,해운대구,누리마루 APEC하우스,2017,2,163671,0
446,해운대구,누리마루 APEC하우스,2017,3,150963,0
447,해운대구,누리마루 APEC하우스,2017,4,185203,0
448,해운대구,누리마루 APEC하우스,2017,5,265536,0
449,해운대구,누리마루 APEC하우스,2017,6,173651,0
450,해운대구,누리마루 APEC하우스,2017,7,173377,0
451,해운대구,누리마루 APEC하우스,2017,8,182798,0
452,해운대구,누리마루 APEC하우스,2017,9,153665,0
453,해운대구,누리마루 APEC하우스,2017,10,249437,0
454,해운대구,누리마루 APEC하우스,2017,11,157736,0
455,해운대구,누리마루 APEC하우스,2017,12,152764,0
456,해운대구,누리마루 APEC하우스,2018,1,137877,0
457,해운대구,누리마루 APEC하우스,2018,2,172432,0
458,해운대구,누리마루 APEC하우스,2018,3,165137,0
